-22.557077, 4.787949, 0.040050, -1.574172
19.539310, 4.796309, -0.001976, -1.369883
19.965217, 4.818543, -0.017004, -1.154094
20.717140, 4.881741, -0.067130, -0.937890
22.872886, 5.059725, -0.227118, -0.759498
24.977424, 5.195890, -0.332128, -0.540476
25.403130, 5.198560, -0.304482, -0.330016
25.954625, 5.202759, -0.286577, -0.124786
26.581198, 5.208314, -0.293495, 0.081693
27.157925, 5.217989, -0.300976, 0.292143
27.734872, 5.221255, -0.316509, 0.490085
28.361825, 5.229728, -0.325206, 0.693119
41.066161, 5.263226, -0.304519, 0.490897
41.793677, 5.265344, -0.321420, 0.285886
42.495733, 5.266448, -0.332058, 0.072009
42.972293, 5.262482, -0.331665, -0.139712
43.423747, 5.274796, -0.341338, -0.357470
43.875061, 5.273925, -0.342088, -0.570868
44.301198, 5.271840, -0.364407, -0.780063
44.727283, 5.261423, -0.382559, -0.988377
45.153446, 5.281426, -0.397736, -1.212458
45.554273, 5.278807, -0.404507, -1.423110
45.954960, 5.282578, -0.413236, -1.633023
46.355771, 5.280922, -0.418160, -1.843053
46.731389, 5.276841, -0.427355, -2.045706
47.107059, 5.258451, -0.459650, -2.260861
47.457827, 5.228625, -0.494916, -2.469540
47.808641, 5.182982, -0.528699, -2.680492
48.159294, 5.131401, -0.550631, -2.893466
48.534848, 5.067450, -0.560197, -3.097362
48.985276, 4.992704, -0.553054, 2.981713
49.610848, 4.893485, -0.528213, 2.781957
51.013277, 4.720216, -0.442144, 2.581829
53.867246, 4.525997, -0.306564, 2.781142
54.342760, 4.519252, -0.302302, 2.992363
55.019392, 4.510057, -0.298116, -3.089287
61.682077, 4.420914, -0.309299, -2.885282
62.282291, 4.416880, -0.308248, -2.678227
62.782667, 4.411925, -0.312828, -2.468482
63.232851, 4.401426, -0.314290, -2.263528
63.658384, 4.401192, -0.318828, -2.063560
64.108930, 4.398201, -0.326310, -1.857038
64.534404, 4.397202, -0.333322, -1.644822
64.960020, 4.399889, -0.336740, -1.440132
65.360481, 4.398344, -0.343704, -1.234144
65.761095, 4.401699, -0.348805, -1.020828
66.186599, 4.401728, -0.351197, -0.811880
66.587172, 4.405724, -0.354948, -0.599146
66.987991, 4.407258, -0.355514, -0.386746
67.363637, 4.405236, -0.354916, -0.185966
67.764278, 4.406367, -0.355756, 0.024837
68.290395, 4.408770, -0.353971, 0.225288
68.841344, 4.409048, -0.352324, 0.433956
69.517595, 4.418344, -0.347732, 0.634274
70.068312, 4.421931, -0.340732, 0.843022
70.643934, 4.429427, -0.337365, 1.045527
71.319640, 4.429383, -0.328714, 1.246879
71.919928, 4.431893, -0.326253, 1.448663
72.570316, 4.432479, -0.320467, 1.653575
73.046113, 4.430711, -0.318356, 1.859614
73.446558, 4.430252, -0.316278, 2.063936
73.846952, 4.431096, -0.312851, 2.274074
74.222365, 4.428073, -0.311442, 2.476961
74.597780, 4.428998, -0.310732, 2.686108
74.973047, 4.430116, -0.309864, 2.891922
75.348408, 4.424622, -0.309699, 3.098294
75.723852, 4.426461, -0.309777, -2.971504
76.099164, 4.427887, -0.310311, -2.759044
76.449311, 4.408454, -0.319022, -2.549980
76.774541, 4.385073, -0.338636, -2.348034
77.074787, 4.354944, -0.370575, -2.147127
77.400011, 4.330772, -0.409343, -1.934582
77.725174, 4.312782, -0.459468, -1.727559
78.050352, 4.308551, -0.514467, -1.519201
78.375507, 4.315716, -0.568459, -1.312985
78.725710, 4.338593, -0.625337, -1.097655
79.176418, 4.380135, -0.690850, -0.889520
99.299771, 4.420224, -0.736504, -0.667174
99.625935, 4.420099, -0.736856, -0.453931
99.926876, 4.417330, -0.738252, -0.251587
100.227868, 4.418602, -0.739044, -0.039603
101.104591, 4.429762, -0.738522, 0.163856
102.331938, 4.436369, -0.738360, 0.362533
103.183217, 4.434617, -0.736580, 0.564444
103.859178, 4.429728, -0.736017, 0.767394
104.384751, 4.429160, -0.735965, 0.971260
104.835518, 4.427465, -0.737561, 1.173637
105.261174, 4.429554, -0.737727, 1.375006
105.687029, 4.431136, -0.736491, 1.578215
106.087691, 4.428271, -0.736167, 1.779125
106.488253, 4.424708, -0.733145, 1.980014
106.889094, 4.421694, -0.729684, 2.182710
107.264614, 4.412636, -0.717670, 2.381720
107.640351, 4.392733, -0.703925, 2.598011
107.990997, 4.344080, -0.680643, 2.812486
108.341624, 4.289978, -0.666949, 3.015551
108.767359, 4.221844, -0.664456, -3.061358
109.519082, 4.125520, -0.679847, -2.859529
110.019782, 4.117604, -0.683270, -2.651404
110.545598, 4.108620, -0.685890, -2.447940
111.146542, 4.102593, -0.691331, -2.243956
111.772503, 4.097685, -0.697296, -2.036307
112.373550, 4.096560, -0.703185, -1.832505
112.899050, 4.095300, -0.712463, -1.625932
113.374583, 4.093724, -0.716292, -1.424769
113.800114, 4.095109, -0.720258, -1.223126
114.225276, 4.095801, -0.723590, -1.012240
114.701063, 4.098808, -0.728628, -0.804916
115.276866, 4.101759, -0.733304, -0.600886
115.877665, 4.106445, -0.737672, -0.399993
116.303147, 4.114846, -0.741049, -0.188189
116.678583, 4.120118, -0.741271, 0.013987
117.053983, 4.122248, -0.741124, 0.223599
117.429427, 4.125214, -0.740064, 0.435183
117.805023, 4.127162, -0.736589, 0.646169
118.180355, 4.128161, -0.734331, 0.857931
118.555970, 4.128883, -0.731409, 1.069082
118.906380, 4.130493, -0.728968, 1.269829
119.281935, 4.129616, -0.726953, 1.479468
119.607272, 4.128049, -0.697814, 1.682201
119.932480, 4.115033, -0.644494, 1.890025
120.257840, 4.098032, -0.602198, 2.106077
120.583177, 4.062894, -0.558969, 2.313593
120.908523, 4.019977, -0.521063, 2.521378
121.258915, 3.968688, -0.490779, 2.730747
121.734522, 3.892495, -0.464972, 2.933717
122.635815, 3.736423, -0.450549, 3.136133
123.761521, 3.536325, -0.461380, -3.023800
124.887980, 3.332715, -0.489482, -2.942434
126.039474, 3.127504, -0.541626, -2.824277
127.215149, 2.923836, -0.621303, -2.708894
128.491558, 2.721004, -0.722105, -2.682935
130.618535, 2.518305, -0.817729, -2.499787
130.994019, 2.511309, -0.823208, -2.291732
131.369432, 2.507528, -0.825439, -2.082907
131.820138, 2.506746, -0.833424, -1.882784
