129.482000, -nan, -nan, -nan
140.981000, 0.008694, -2.018036, -0.001641
141.084000, 0.011581, -2.018035, 0.003054
141.184000, 0.021705, -2.017892, 0.023943
141.283000, 0.038143, -2.017275, 0.049292
141.382000, 0.057905, -2.016059, 0.073906
141.488000, 0.079022, -2.014196, 0.104578
141.586000, 0.098481, -2.011854, 0.134072
141.640000, 0.112733, -2.009792, 0.152711
141.786000, 0.138172, -2.005501, 0.181028
141.879000, 0.152521, -2.000424, 0.208068
141.986000, 0.173415, -1.995800, 0.227280
142.068000, 0.192087, -1.991329, 0.241788
142.184000, 0.211864, -1.986327, 0.253291
142.279000, 0.230618, -1.981360, 0.265891
142.375000, 0.249106, -1.976182, 0.279954
142.483000, 0.269624, -1.970104, 0.297564
142.581000, 0.288688, -1.964058, 0.317216
142.683000, 0.307443, -1.957709, 0.334585
142.781000, 0.326281, -1.950994, 0.350867
142.886000, 0.345562, -1.943742, 0.369149
142.982000, 0.359586, -1.936661, 0.381384
143.076000, 0.378631, -1.928809, 0.399748
143.171000, 0.394431, -1.922012, 0.412847
143.285000, 0.415245, -1.912706, 0.427701
143.385000, 0.433389, -1.904292, 0.442062
143.486000, 0.451577, -1.895504, 0.457829
143.587000, 0.469621, -1.886426, 0.475831
143.686000, 0.487135, -1.877189, 0.494653
143.779000, 0.503609, -1.868133, 0.509549
143.887000, 0.522199, -1.857533, 0.530167
143.978000, 0.537973, -1.848060, 0.550030
144.076000, 0.554594, -1.837673, 0.567469
144.183000, 0.572369, -1.826120, 0.583961
144.285000, 0.587547, -1.815443, 0.596739
144.385000, 0.603834, -1.804184, 0.611871
144.482000, 0.616159, -1.795473, 0.614881
144.575000, 0.624305, -1.789847, 0.589192
144.683000, 0.633072, -1.784255, 0.541452
144.756000, 0.642457, -1.778989, 0.484365
144.883000, 0.673665, -1.771474, 0.409794
144.985000, 0.692632, -1.763971, 0.342751
145.086000, 0.711866, -1.757814, 0.276212
145.185000, 0.731272, -1.752988, 0.210631
145.281000, 0.745970, -1.741917, 0.143518
145.382000, 0.765844, -1.739702, 0.077800
145.480000, 0.785420, -1.738801, 0.013417
145.577000, 0.794746, -1.747373, -0.050480
145.681000, 0.814277, -1.748982, -0.113970
145.786000, 0.835051, -1.752034, -0.175295
145.879000, 0.853285, -1.755697, -0.220247
145.985000, 0.873851, -1.760831, -0.270772
146.086000, 0.898312, -1.767781, -0.314296
146.177000, 0.917013, -1.774281, -0.354653
146.279000, 0.934522, -1.781125, -0.389753
146.384000, 0.953806, -1.789437, -0.422287
146.480000, 0.971212, -1.797538, -0.451226
146.585000, 0.989950, -1.807018, -0.483514
146.687000, 1.007896, -1.816718, -0.505662
146.778000, 1.023747, -1.825661, -0.522012
146.884000, 1.044712, -1.835068, -0.546772
146.980000, 1.060853, -1.845091, -0.563569
147.082000, 1.078027, -1.856100, -0.574516
147.180000, 1.094444, -1.866807, -0.581826
147.274000, 1.110615, -1.877524, -0.587567
147.374000, 1.126744, -1.888305, -0.591331
147.482000, 1.144973, -1.900623, -0.597640
147.587000, 1.161971, -1.912259, -0.601706
147.681000, 1.178119, -1.923369, -0.603821
147.776000, 1.193095, -1.933710, -0.603712
147.886000, 1.211218, -1.946182, -0.602448
147.985000, 1.227530, -1.957406, -0.603297
148.064000, 1.244306, -1.962368, -0.604986
148.185000, 1.263556, -1.975673, -0.604055
148.277000, 1.278726, -1.986084, -0.594575
148.379000, 1.295975, -1.997345, -0.556696
148.482000, 1.313559, -2.007683, -0.506356
148.580000, 1.331093, -2.016877, -0.459499
148.683000, 1.349572, -2.025515, -0.417620
148.773000, 1.367654, -2.033814, -0.387624
148.876000, 1.386838, -2.041316, -0.358125
148.975000, 1.406230, -2.048267, -0.330453
149.082000, 1.426563, -2.054937, -0.303753
149.187000, 1.445900, -2.060776, -0.284612
149.275000, 1.463403, -2.065765, -0.271009
149.388000, 1.484639, -2.071511, -0.258812
149.471000, 1.500894, -2.075755, -0.252328
149.581000, 1.522025, -2.081116, -0.244033
149.680000, 1.541460, -2.085834, -0.227412
149.786000, 1.556331, -2.088971, -0.177775
149.880000, 1.550439, -2.088351, -0.119447
149.977000, 1.569114, -2.089987, -0.056149
150.079000, 1.589305, -2.090455, 0.010389
150.173000, 1.609947, -2.083800, 0.068648
150.280000, 1.631229, -2.081598, 0.136754
150.370000, 1.649379, -2.078586, 0.193195
150.486000, 1.671779, -2.073389, 0.261937
150.576000, 1.669162, -2.066280, 0.311489
150.683000, 1.689171, -2.059282, 0.360506
150.779000, 1.707174, -2.052058, 0.403645
150.888000, 1.726831, -2.043108, 0.449956
150.979000, 1.743077, -2.034906, 0.484331
151.069000, 1.759916, -2.025684, 0.517712
151.175000, 1.791810, -2.016555, 0.548993
151.283000, 1.809388, -2.005436, 0.579726
151.377000, 1.824972, -1.994921, 0.607393
151.477000, 1.841876, -1.982803, 0.636371
151.585000, 1.859694, -1.969229, 0.665418
151.688000, 1.874505, -1.957328, 0.688098
151.778000, 1.888288, -1.945752, 0.709603
151.877000, 1.903457, -1.932413, 0.731886
151.974000, 1.917476, -1.919590, 0.749559
152.077000, 1.918383, -1.907952, 0.767572
152.179000, 1.932947, -1.893667, 0.784519
152.275000, 1.946146, -1.880280, 0.800091
152.387000, 1.961490, -1.864237, 0.813023
152.485000, 1.975453, -1.849364, 0.821391
152.583000, 1.988199, -1.835545, 0.830656
152.682000, 2.001618, -1.820714, 0.838825
152.774000, 2.013750, -1.807147, 0.843196
152.888000, 2.028872, -1.790085, 0.848584
152.978000, 2.040740, -1.776551, 0.852848
153.082000, 2.054377, -1.760845, 0.860926
153.170000, 2.065783, -1.747442, 0.869500
153.277000, 2.080811, -1.729505, 0.876857
153.381000, 2.092924, -1.714867, 0.882676
153.485000, 2.101944, -1.703099, 0.885052
153.573000, 2.113103, -1.689489, 0.884920
153.678000, 2.126372, -1.673213, 0.887759
153.783000, 2.139632, -1.656928, 0.886492
153.872000, 2.151011, -1.642982, 0.888234
153.988000, 2.165480, -1.625103, 0.890463
154.088000, 2.178070, -1.609563, 0.889550
154.174000, 2.188896, -1.596197, 0.891581
154.280000, 2.202183, -1.579678, 0.893903
154.379000, 2.214595, -1.564251, 0.891434
154.485000, 2.228076, -1.547631, 0.888325
154.572000, 2.238928, -1.534287, 0.887945
154.678000, 2.252569, -1.517539, 0.885263
154.777000, 2.279752, -1.507757, 0.875275
154.887000, 2.293428, -1.491558, 0.863440
154.980000, 2.305586, -1.477482, 0.854382
155.079000, 2.319305, -1.461847, 0.846296
155.184000, 2.332627, -1.446930, 0.836794
155.275000, 2.345044, -1.433351, 0.819149
155.382000, 2.360161, -1.417927, 0.765305
155.485000, 2.375939, -1.401988, 0.704252
155.576000, 2.390142, -1.390611, 0.647117
155.678000, 2.406766, -1.378791, 0.591701
155.782000, 2.424477, -1.367512, 0.542464
155.879000, 2.441130, -1.357959, 0.499233
155.979000, 2.465856, -1.347773, 0.459844
156.077000, 2.483579, -1.339406, 0.422363
156.187000, 2.503819, -1.330787, 0.383124
156.285000, 2.522116, -1.323762, 0.350119
156.382000, 2.540439, -1.317392, 0.319198
156.486000, 2.560291, -1.311186, 0.286054
156.585000, 2.582971, -1.307995, 0.256730
156.675000, 2.601406, -1.303398, 0.232959
156.775000, 2.620133, -1.299163, 0.212080
156.877000, 2.639921, -1.295108, 0.193336
156.982000, 2.660757, -1.291198, 0.177983
157.069000, 2.677901, -1.288220, 0.165650
157.176000, 2.698836, -1.284884, 0.150654
157.284000, 2.720213, -1.281786, 0.137540
157.387000, 2.740633, -1.279073, 0.127016
157.475000, 2.758697, -1.276848, 0.117639
157.580000, 2.779366, -1.274519, 0.107048
157.679000, 2.799659, -1.272430, 0.098461
157.775000, 2.838722, -1.269925, 0.092999
157.875000, 2.858843, -1.268140, 0.084312
157.968000, 2.876984, -1.266668, 0.077885
158.072000, 2.898324, -1.265080, 0.069368
158.174000, 2.918483, -1.263793, 0.057580
158.279000, 2.939056, -1.262740, 0.044601
158.389000, 2.961040, -1.261894, 0.032386
158.480000, 2.979233, -1.261404, 0.020138
158.586000, 3.001031, -1.261147, 0.003795
158.683000, 3.019831, -1.261196, -0.008675
158.767000, 2.997557, -1.263292, -0.018916
158.878000, 3.019751, -1.263832, -0.028451
158.985000, 3.041140, -1.264501, -0.033682
159.073000, 3.059328, -1.265156, -0.039531
159.175000, 3.079509, -1.266045, -0.048569
159.274000, 3.098483, -1.267031, -0.055368
159.379000, 3.120245, -1.268318, -0.062447
159.483000, 3.140004, -1.269595, -0.065381
159.569000, 3.158763, -1.270836, -0.067976
159.673000, 3.178114, -1.272203, -0.072697
159.788000, 3.194930, -1.272900, -0.074737
159.877000, 3.213275, -1.274313, -0.078699
159.976000, 3.233012, -1.275900, -0.081405
160.079000, 3.253542, -1.277599, -0.084194
160.178000, 3.272870, -1.279261, -0.086886
160.282000, 3.293391, -1.281062, -0.087840
160.382000, 3.313314, -1.282823, -0.088891
160.478000, 3.332437, -1.284540, -0.089809
160.583000, 3.353552, -1.286433, -0.087607
160.681000, 3.373281, -1.288112, -0.081790
160.782000, 3.382262, -1.291446, -0.074751
160.886000, 3.403009, -1.292935, -0.067170
160.976000, 3.420973, -1.294067, -0.058953
161.073000, 3.441741, -1.295219, -0.053150
161.176000, 3.460916, -1.296201, -0.047995
161.288000, 3.483294, -1.297197, -0.042345
161.385000, 3.502678, -1.297979, -0.037022
161.481000, 3.521867, -1.298624, -0.030411
161.581000, 3.541860, -1.299142, -0.018411
161.688000, 3.563859, -1.299336, 0.000608
161.785000, 3.582858, -1.299180, 0.015513
161.870000, 3.585556, -1.298604, 0.027433
161.978000, 3.607140, -1.297786, 0.048090
162.082000, 3.628505, -1.296557, 0.066481
162.184000, 3.648649, -1.295055, 0.082000
162.284000, 3.668169, -1.293298, 0.098952
162.380000, 3.687853, -1.291158, 0.117459
162.482000, 3.707496, -1.288670, 0.134223
162.586000, 3.728085, -1.285718, 0.150344
162.687000, 3.748036, -1.282554, 0.163845
162.773000, 3.764991, -1.279662, 0.173755
162.886000, 3.790776, -1.273058, 0.183180
162.987000, 3.810623, -1.269295, 0.191201
163.076000, 3.828088, -1.265860, 0.196885
163.174000, 3.848279, -1.261776, 0.201806
163.285000, 3.869231, -1.257422, 0.210286
163.388000, 3.889157, -1.253048, 0.221601
163.487000, 3.908451, -1.248604, 0.230811
163.581000, 3.927322, -1.244102, 0.236440
163.687000, 3.947341, -1.239246, 0.239103
163.783000, 3.965991, -1.234685, 0.240103
163.877000, 3.984244, -1.230184, 0.247586
163.967000, 3.989217, -1.226452, 0.263020
164.073000, 4.009658, -1.220828, 0.273631
164.186000, 4.031582, -1.214569, 0.281214
164.279000, 4.049246, -1.209419, 0.287408
164.372000, 4.067067, -1.204090, 0.291047
164.482000, 4.088342, -1.197749, 0.288715
164.572000, 4.106178, -1.192474, 0.285152
164.678000, 4.125773, -1.186801, 0.277973
164.781000, 4.146375, -1.181012, 0.270299
164.885000, 4.165654, -1.175689, 0.273061
164.969000, 4.182577, -1.170856, 0.282638
165.085000, 4.205922, -1.163280, 0.290018
165.186000, 4.225445, -1.157362, 0.302510
165.274000, 4.242397, -1.151936, 0.314552
165.380000, 4.262343, -1.145366, 0.321457
165.481000, 4.277583, -1.140250, 0.326934
165.572000, 4.287467, -1.136860, 0.337192
165.678000, 4.300047, -1.132318, 0.352683
165.784000, 4.312346, -1.127734, 0.360622
165.871000, 4.322625, -1.123816, 0.369485
165.978000, 4.335404, -1.118743, 0.386943
166.076000, 4.346253, -1.114231, 0.400163
166.181000, 4.358309, -1.109043, 0.413193
166.278000, 4.365119, -1.106023, 0.422088
166.377000, 4.366631, -1.105345, 0.415546
166.476000, 4.366768, -1.105285, 0.375207
166.577000, 4.366768, -1.105285, 0.322145
166.675000, 4.366768, -1.105285, 0.256331
166.777000, 4.366768, -1.105285, 0.196248
166.887000, 4.366768, -1.105285, 0.136808
166.978000, 4.363581, -1.109764, 0.090996
167.084000, 4.363581, -1.109764, 0.045262
167.174000, 4.363581, -1.109764, 0.008093
167.280000, 4.363581, -1.109764, -0.033395
167.369000, 4.363581, -1.109764, -0.068926
167.475000, 4.363581, -1.109764, -0.095399
167.585000, 4.363581, -1.109764, -0.095564
