129.483000, -nan, -nan, -nan
137.086000, 6.037416, 0.001764, -3.140304
137.174000, 6.037416, 0.001764, -3.140303
137.277000, 6.037416, 0.001764, -3.140300
137.382000, 6.037416, 0.001764, -3.140297
137.486000, 6.037416, 0.001764, -3.140295
137.580000, 6.037416, 0.001764, -3.140295
137.687000, 6.037416, 0.001764, -3.140292
137.787000, 6.037416, 0.001764, -3.140290
137.864000, 6.037416, 0.001764, -3.140288
137.984000, 6.037416, 0.001764, -3.140285
138.083000, 6.037416, 0.001764, -3.140283
138.182000, 6.037416, 0.001764, -3.140281
138.276000, 6.037416, 0.001764, -3.140278
138.383000, 6.037416, 0.001764, -3.140276
138.458000, 6.037416, 0.001764, -3.140275
138.588000, 6.037416, 0.001764, -3.140271
138.685000, 6.037416, 0.001764, -3.140269
138.787000, 6.037416, 0.001764, -3.140266
138.872000, 6.037416, 0.001764, -3.140263
138.983000, 6.037416, 0.001764, -3.140261
139.077000, 6.037416, 0.001764, -3.140258
139.159000, 6.037416, 0.001764, -3.140255
139.266000, 6.037416, 0.001764, -3.140252
139.384000, 6.037416, 0.001764, -3.140250
139.486000, 6.037416, 0.001764, -3.140248
139.582000, 6.037416, 0.001764, -3.140244
139.681000, 6.037416, 0.001764, -3.140241
139.781000, 6.037416, 0.001764, -3.140241
139.870000, 6.037416, 0.001764, -3.140238
139.980000, 6.037416, 0.001764, -3.140235
140.075000, 6.037416, 0.001764, -3.140234
140.171000, 6.037416, 0.001764, -3.140232
140.281000, 6.037416, 0.001764, -3.140229
140.377000, 6.037416, 0.001764, -3.140225
140.482000, 6.037416, 0.001764, -3.140223
140.573000, 6.037416, 0.001764, -3.140221
140.680000, 6.037416, 0.001764, -3.140218
140.784000, 6.037416, 0.001764, -3.140214
140.861000, 6.037416, 0.001764, -3.140213
140.978000, 6.037416, 0.001764, -3.140211
141.084000, 6.035954, 0.001762, -3.140209
141.184000, 6.027816, 0.001751, -3.140198
141.283000, 6.013179, 0.001730, -3.140192
141.384000, 5.993229, 0.001702, -3.140184
141.488000, 5.972429, 0.001667, -3.137811
141.586000, 5.952630, 0.001479, -3.125562
141.640000, 5.938433, 0.001186, -3.116171
141.786000, 5.912648, 0.000320, -3.101046
141.880000, 5.894065, -0.000471, -3.097232
141.986000, 5.872887, -0.001438, -3.094359
142.068000, 5.853707, -0.002383, -3.089497
142.187000, 5.832741, -0.003574, -3.080399
142.279000, 5.812890, -0.008997, -3.068968
142.387000, 5.791752, -0.010623, -3.059397
142.483000, 5.772426, -0.012314, -3.049915
142.581000, 5.752519, -0.014235, -3.039980
142.683000, 5.732832, -0.016349, -3.029414
142.785000, 5.712373, -0.018751, -3.020298
142.873000, 5.693719, -0.021089, -3.013670
142.982000, 5.673493, -0.023749, -3.008179
143.076000, 5.653082, -0.026532, -3.003606
143.171000, 5.612907, -0.037599, -2.992810
143.284000, 5.593530, -0.040544, -2.988779
143.385000, 5.573768, -0.043624, -2.985467
143.486000, 5.553817, -0.046786, -2.982492
143.586000, 5.533883, -0.050052, -2.976043
143.688000, 5.513969, -0.053437, -2.970017
143.783000, 5.495062, -0.056779, -2.963320
143.887000, 5.474799, -0.060489, -2.958000
143.984000, 5.455339, -0.064142, -2.954275
144.076000, 5.437462, -0.067558, -2.951048
144.183000, 5.416654, -0.071616, -2.946598
144.285000, 5.396456, -0.075666, -2.940422
144.386000, 5.380903, -0.090562, -2.933930
144.480000, 5.362126, -0.094569, -2.928917
144.575000, 5.342779, -0.098784, -2.925415
144.678000, 5.323640, -0.103009, -2.923040
144.756000, 5.305490, -0.107073, -2.919566
144.881000, 5.284034, -0.111938, -2.918353
144.983000, 5.264336, -0.116412, -2.917209
145.086000, 5.244264, -0.121048, -2.911663
145.185000, 5.224794, -0.125622, -2.911432
145.281000, 5.206104, -0.130017, -2.909073
145.382000, 5.182641, -0.136414, -2.906526
145.480000, 5.163591, -0.141026, -2.901764
145.574000, 5.144949, -0.145618, -2.898378
145.678000, 5.125154, -0.150550, -2.896792
145.787000, 5.104004, -0.155834, -2.896804
145.880000, 5.085960, -0.160349, -2.895647
145.978000, 5.066954, -0.165136, -2.894351
146.073000, 5.048531, -0.169785, -2.894622
146.177000, 5.026805, -0.175239, -2.897113
146.285000, 5.007392, -0.180046, -2.900420
146.386000, 4.987772, -0.184853, -2.902625
146.482000, 4.934481, -0.194648, -2.905025
146.586000, 4.914273, -0.199573, -2.901190
146.687000, 4.894653, -0.204381, -2.901786
146.776000, 4.877359, -0.208595, -2.903180
146.884000, 4.856175, -0.213742, -2.902939
146.980000, 4.837715, -0.218239, -2.902634
147.081000, 4.818089, -0.223018, -2.903147
147.180000, 4.798846, -0.227683, -2.902251
147.274000, 4.780021, -0.232370, -2.892709
147.374000, 4.761242, -0.237240, -2.881711
147.482000, 4.740011, -0.243003, -2.875601
147.588000, 4.719957, -0.248526, -2.868599
147.688000, 4.709337, -0.248339, -2.864495
147.786000, 4.700108, -0.250982, -2.859421
147.880000, 4.691094, -0.253648, -2.848560
147.975000, 4.681727, -0.256527, -2.838234
148.075000, 4.672191, -0.259538, -2.835199
148.178000, 4.662656, -0.262551, -2.836358
148.273000, 4.653498, -0.265430, -2.836380
148.376000, 4.650256, -0.266456, -2.832862
