129.482000, -nan, -nan, -nan
134.285000, 2.012522, -2.003891, 1.575547
134.379000, 2.012522, -2.003891, 1.575549
134.486000, 2.012522, -2.003891, 1.575551
134.582000, 2.012522, -2.003891, 1.575554
134.687000, 2.012522, -2.003891, 1.575556
134.778000, 2.012522, -2.003891, 1.575557
134.883000, 2.012522, -2.003891, 1.575560
134.977000, 2.012522, -2.003891, 1.575563
135.085000, 2.012522, -2.003891, 1.575564
135.181000, 2.012522, -2.003891, 1.575567
135.282000, 2.012522, -2.003891, 1.575570
135.379000, 2.012522, -2.003891, 1.575573
135.480000, 2.012522, -2.003891, 1.575574
135.585000, 2.012522, -2.003891, 1.575576
135.673000, 2.012522, -2.003891, 1.575578
135.788000, 2.012522, -2.003891, 1.575581
135.882000, 2.012522, -2.003891, 1.575584
135.980000, 2.012522, -2.003891, 1.575585
136.084000, 2.012522, -2.003891, 1.575587
136.181000, 2.012522, -2.003891, 1.575590
136.285000, 2.012522, -2.003891, 1.575593
136.374000, 2.012522, -2.003891, 1.575595
136.484000, 2.012522, -2.003891, 1.575597
136.573000, 2.012522, -2.003891, 1.575599
136.679000, 2.012522, -2.003891, 1.575601
136.784000, 2.012522, -2.003891, 1.575603
136.877000, 2.012522, -2.003891, 1.575604
136.967000, 2.012522, -2.003891, 1.575607
137.073000, 2.012522, -2.003891, 1.575610
137.182000, 2.012522, -2.003891, 1.575613
137.280000, 2.012522, -2.003891, 1.575614
137.383000, 2.012522, -2.003891, 1.575617
137.486000, 2.012522, -2.003891, 1.575620
137.575000, 2.012522, -2.003891, 1.575622
137.682000, 2.012522, -2.003891, 1.575624
137.780000, 2.012522, -2.003891, 1.575627
137.864000, 2.012522, -2.003891, 1.575628
137.981000, 2.012522, -2.003891, 1.575631
138.080000, 2.012522, -2.003891, 1.575634
138.183000, 2.012522, -2.003891, 1.575636
138.276000, 2.012522, -2.003891, 1.575638
138.386000, 2.012522, -2.003891, 1.575640
138.458000, 2.012522, -2.003891, 1.575643
138.579000, 2.012522, -2.003891, 1.575645
138.667000, 2.012522, -2.003891, 1.575646
138.787000, 2.012522, -2.003891, 1.575649
138.872000, 2.012522, -2.003891, 1.575653
138.981000, 2.012522, -2.003891, 1.575655
139.076000, 2.012522, -2.003891, 1.575656
139.133000, 2.012522, -2.003891, 1.575659
139.266000, 2.012522, -2.003891, 1.575664
139.388000, 2.012522, -2.003891, 1.575668
