0.287539, 2.400257, -0.005005, -1.547281
0.395908, 2.400306, -0.004919, -1.547057
0.487515, 2.400269, -0.004996, -1.547325
0.587691, 2.400325, -0.004930, -1.547017
0.687589, 2.400334, -0.004917, -1.546984
0.787570, 2.400317, -0.004936, -1.546933
0.887570, 2.400258, -0.004999, -1.547241
0.995884, 2.400315, -0.004917, -1.547004
1.087549, 2.400312, -0.004934, -1.546935
1.187568, 2.400307, -0.004930, -1.547128
1.287530, 2.400252, -0.004989, -1.547207
1.387533, 2.400298, -0.004930, -1.547048
1.487570, 2.400309, -0.004930, -1.546989
1.587554, 2.400259, -0.005015, -1.547367
1.687528, 2.400248, -0.005000, -1.547160
1.787538, 2.400239, -0.005001, -1.547207
1.887609, 2.400289, -0.004936, -1.547009
1.987600, 2.400276, -0.004934, -1.547031
2.087589, 2.400297, -0.004932, -1.546986
2.187529, 2.400242, -0.004976, -1.547230
2.287494, 2.400297, -0.004928, -1.547054
2.387541, 2.400282, -0.004933, -1.546954
2.487521, 2.400241, -0.005015, -1.547275
2.587539, 2.400252, -0.005007, -1.547338
2.687492, 2.400251, -0.005006, -1.547302
2.787517, 2.400246, -0.005012, -1.547365
2.887541, 2.400283, -0.004931, -1.546989
2.987543, 2.400252, -0.005019, -1.547333
3.087523, 2.400297, -0.004930, -1.547054
3.187524, 2.400241, -0.005002, -1.547279
3.287625, 2.400247, -0.005011, -1.547162
3.387484, 2.400243, -0.005008, -1.547249
3.487513, 2.400289, -0.004934, -1.547072
3.587510, 2.400302, -0.004930, -1.547000
3.687503, 2.400301, -0.004912, -1.546953
3.787583, 2.400307, -0.004929, -1.546995
3.887511, 2.400271, -0.004990, -1.547285
3.987515, 2.400324, -0.004922, -1.546991
4.087569, 2.400307, -0.004918, -1.547044
4.187513, 2.400258, -0.004995, -1.547306
4.287774, 2.400300, -0.004935, -1.547037
4.387515, 2.400229, -0.004981, -1.547249
4.487805, 2.400299, -0.004948, -1.547091
4.587560, 2.400233, -0.004997, -1.547220
4.687561, 2.400285, -0.004946, -1.546967
4.787550, 2.400295, -0.004941, -1.546986
4.887604, 2.400238, -0.004999, -1.547198
4.987539, 2.400244, -0.005002, -1.547259
5.087515, 2.400281, -0.004916, -1.546914
5.187642, 2.400228, -0.004995, -1.547361
5.287513, 2.400270, -0.004923, -1.547012
5.387574, 2.400288, -0.004912, -1.547057
5.487523, 2.400286, -0.004932, -1.547020
5.587556, 2.400276, -0.004943, -1.546985
5.687526, 2.400209, -0.005016, -1.547128
5.787630, 2.400287, -0.004943, -1.546986
5.887516, 2.400272, -0.005035, -1.547313
5.987534, 2.400245, -0.005004, -1.547193
6.087488, 2.400267, -0.004910, -1.547169
6.187564, 2.400266, -0.004919, -1.547031
6.287532, 2.400281, -0.004932, -1.547036
6.387526, 2.400284, -0.004964, -1.547084
